T_i_m_e_ _(_s_),L_i_n_e_a_r_ _A_c_c_e_l_e_r_a_t_i_o_n_ _x_ _(_m_/_s_^_2_),L_i_n_e_a_r_ _A_c_c_e_l_e_r_a_t_i_o_n_ _y_ _(_m_/_s_^_2_),L_i_n_e_a_r_ _A_c_c_e_l_e_r_a_t_i_o_n_ _z_ _(_m_/_s_^_2_),A_b_s_o_l_u_t_e_ _a_c_c_e_l_e_r_a_t_i_o_n_ _(_m_/_s_^_2_),l_a_b_e_l
0.0002744166413322,-102.170653781891,-183.984801635742,-57.286303768158,0.0050460086667422,0.0
515.859458625011,97.167327003479,59.58722991,123.5830078125,210.545070191418,1.0
182.39129721625864,0.2753585354968347,-0.5770372514792342,0.06835552215783884,6.903071158255181,0.411862365624495
171.8958856583675,0.0612001935,0.0490768504142761,-0.0028740526735782,5.643123546073815,0.0
14278.119974040766,20.565735813951974,32.311570715476584,26.79143545324106,32.42972647968494,0.2422322234063654
0.4788798373817005,0.8176018509696196,-0.8994995387842517,1.6380481335092367,2.948243782723652,0.3581600142846092
119.49108742513295,4.534946065164609,5.684326760090115,5.176044382850775,5.694710394715866,0.49217092905449566
