0,1,2,3,4
,,,,
,,,,
,,,,
,,,,
,,,,
-1.6974120492737128,0.05214468969805983,0.29629152661414937,0.011743515433448124,-0.8901787981991196
-1.690483876505347,0.05055139026990395,0.2591650194051798,0.014471541417551154,-0.8890216920601703
-1.6835557037342603,0.04846359188690584,0.22837354366646698,0.015004097665238645,-0.8884115621530052
-1.6766274611987246,0.04342932870908225,0.20388079644313387,0.013557594162180614,-0.8877088741379391
-1.669699218664584,0.03525513887286324,0.18469772685813662,0.010724473653174105,-0.8867908701684074
-1.6627709761381166,0.022377003408456504,0.16918034865043158,0.0069370896197918615,-0.8853890342003187
-1.655842803370518,0.004598549375417113,0.1626584708969629,0.0028417612474277492,-0.8837609658336026
-1.6489146305931535,-0.01344690630661699,0.16706714504358694,-0.0017010527865129299,-0.8816610707038379
-1.6419864578164862,-0.03139138763601822,0.17769955257141462,-0.007065404254986286,-0.8806855492500917
-1.6350582152900188,-0.04977015654514607,0.18902034463952808,-0.012632659854648004,-0.8821647516379614
-1.6281299727649468,-0.0698830360487696,0.20100680148481648,-0.01700703892043417,-0.8850057102813791
-1.6212017302273183,-0.091503060201951,0.2115197034915038,-0.01954897359638534,-0.8875193341330576
-1.6142735574471634,-0.11324313209164225,0.22222409750039152,-0.02033422063757134,-0.8893276207989539
-1.60734538468096,-0.13333617729404912,0.2342357518273502,-0.01983860020150044,-0.8908523729330406
-1.6004171886576148,-0.15401685311507743,0.2464524149769157,-0.018398678685391294,-0.8922386282821734
-1.5934889926272937,-0.17365924014671877,0.26093596645295597,-0.016275754588268205,-0.893981780550658
-1.5865607268394992,-0.18914612346587317,0.2705968662144406,-0.014453898890540311,-0.894832946675623
-1.5796324610586805,-0.20366733112826566,0.27718106293360933,-0.013248034114853553,-0.8943020730523404
-1.5727042650353353,-0.21873880532512127,0.2864509039971638,-0.01294452462883483,-0.8923071911227355
-1.5657760690050144,-0.23809991288255397,0.3004687334778441,-0.013161672691749263,-0.8886350333542762
-1.5588478729746937,-0.2589869742756389,0.3079989750147855,-0.013754470097211457,-0.8841498469700589
-1.5519196769513486,-0.27657516249667147,0.29405777773415365,-0.016078023386577038,-0.8780247891668024
-1.5449914111705296,-0.3074725722593691,0.2662119515912618,-0.014865020669700937,-0.8683494134660015
-1.5380631453827351,-0.3388256494886034,0.2440211567911359,-0.011815812884053362,-0.8592022015942102
-1.5311349726095558,-0.35988105161022854,0.22992218213527313,-0.008766298364862158,-0.8532186948151047
-1.5242067998363769,-0.36858178894855226,0.22336652338688046,-0.004824863881611417,-0.8507846708178652
-1.5172786270631977,-0.3522063289519495,0.23970858260362257,0.0056198135314566855,-0.8457195212070685
-1.5103504542900186,-0.3166595453314359,0.26505720350376594,0.014947831261116548,-0.842306519499607
-1.5034222117593656,-0.27943620472580216,0.2788346724693761,0.019412060841401884,-0.8448831698341431
-1.496493969228713,-0.24301994353564682,0.2742256352138369,0.020246752664204865,-0.8493955415317224
-1.4895657964555338,-0.2115121152208904,0.26531470891802594,0.0189989868306353,-0.8523625363083683
-1.4826376236823546,-0.18755004950423038,0.2743020904293941,0.01796645197656197,-0.8555267217138576
