Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
155.409636,3.240066446,0.667170814,-0.655727229,3.37240651
155.419629,3.512382097,1.167456393,-0.743171169,3.77519348
155.429622,3.525740938,1.469880087,-0.791181487,3.900944088
155.439614,3.257279772,1.355707647,-0.555686631,3.571638611
155.449607,2.757799209,0.919396601,0.149240239,2.910845107
155.4596,2.193111959,0.459291334,0.896144856,2.413247645
155.469592,1.614239948,0.079303666,1.240650523,2.037467399
155.479585,1.066399257,-0.157911368,1.275266624,1.669864766
155.489578,0.489919379,-0.276662982,1.243687567,1.365035592
155.49957,0.199420679,-0.532389643,1.193203291,1.32171912
155.509563,0.265274908,-1.060118178,1.472380357,1.833609894
155.519556,0.347002647,-1.643472664,2.058772472,2.657058021
155.529548,0.748944198,-2.176961072,3.154584539,3.905314396
155.539541,1.706725066,-2.774782155,5.334631187,6.250649275
155.549533,3.03421288,-3.46519682,7.323194386,8.65119719
155.559526,3.784978706,-3.855532672,8.886524674,10.40007292
155.569519,3.48641812,-3.306748971,9.860869607,10.96934134
155.579511,2.294575622,-1.74315892,9.273070652,9.710485035
155.589504,1.389603956,0.736444678,6.168543541,6.36586831
155.599497,1.244851016,2.889759464,2.173378483,3.824125762
155.609489,0.493900821,3.526771217,0.257859287,3.570510419
155.619482,-0.739553716,3.206063133,-0.534140226,3.333329611
155.629475,-1.585103565,2.165048832,-1.351192135,3.004281934
155.639467,-1.757801372,0.502758439,-1.776235011,2.549047376
155.64946,-1.784468037,-1.067774815,-1.733718152,2.707443048
155.659453,-1.612253357,-2.093076916,-1.433196995,3.005725452
155.669445,-1.3179589,-2.469612169,-1.102850946,3.008700739
155.679438,-1.092148641,-2.262939847,-1.229996311,2.797601889
155.689431,-0.841188191,-1.741832187,-1.915173041,2.722033196
155.699423,-0.571168852,-1.196467353,-2.88690193,3.176786228
155.709416,-0.374902747,-0.846795598,-3.934274493,4.041797947
155.719408,-0.283521547,-0.604855356,-4.765335746,4.811928848
155.729401,-0.310172205,-0.400457783,-4.845830271,4.872231957
155.739394,-0.347902022,-0.244243862,-4.339213473,4.359984455
155.749386,-0.323763802,-0.249939142,-4.050866804,4.071463427
155.759379,-0.464721863,-0.329642995,-3.791577289,3.834147786
155.769372,-0.662431354,-0.453215931,-3.337252141,3.432414868
155.779364,-0.845126218,-0.512291155,-2.978907284,3.138561638
155.789357,-1.11189498,-0.535985132,-2.306855798,2.616328378
155.79935,-1.446866177,-0.499287824,-1.49396243,2.13883936
155.809342,-1.566476821,-0.365871393,-1.107044569,1.952756816
155.819335,-1.433418312,-0.027306716,-1.128649446,1.82463237
155.829328,-1.171027726,0.474408397,-1.289014013,1.804972683
155.83932,-0.951107733,0.918368222,-1.653576214,2.117149122
155.849313,-0.839893252,1.21486072,-2.037580993,2.516553903
155.859306,-0.778778666,1.355453732,-2.219042898,2.714388037
155.869298,-0.918916764,1.469225199,-2.173797144,2.780004447
155.879291,-1.111688866,1.670873594,-2.01020199,2.840525082
155.889284,-1.268894182,1.843413379,-1.87185102,2.917548899
155.899276,-1.433541835,2.014939258,-1.176122405,2.738299895
155.909269,-1.6951353,2.155227995,-0.169615447,2.747227838
155.919261,-2.138411549,2.198604248,0.636879898,3.132456001
155.929254,-2.488402489,2.141630587,1.317703961,3.537664801
155.939247,-2.662895391,2.045308088,1.933648489,3.874699151
155.949239,-2.783190451,1.84898256,2.57359759,4.217616643
155.959232,-2.734043434,1.566305059,3.186381698,4.481220075
155.969225,-2.70946934,1.319608692,3.877609127,4.911053221
155.979217,-2.767061783,1.133183523,4.40096007,5.320637683
155.98921,-2.708526185,0.969665991,4.728024663,5.53449035
155.999203,-2.593470522,0.763941502,5.025351486,5.706474702
156.009195,-2.504084721,0.500129092,5.387007621,5.961578693
156.019188,-2.419982464,0.329446565,5.862299715,6.350701387
156.029181,-2.386500284,0.18731051,6.109017717,6.561293035
156.039173,-2.324753395,-0.060645055,5.574666991,6.040287098
156.049166,-2.190762694,-0.319035269,4.433354815,4.955386927
156.059159,-1.979940456,-0.255260199,3.171009952,3.747082345
156.069151,-1.671322221,-0.062591191,2.099850916,2.684512897
156.079144,-1.324171713,0.050158001,1.367110595,1.903926975
156.089137,-0.90506778,0.03064957,1.157165147,1.469393841
156.099129,-0.672274264,-0.214720795,1.38382486,1.553392723
156.109122,-0.546700849,-0.680196218,1.736471021,1.943419749
156.119114,-0.372245187,-1.232560315,2.000848199,2.379320265
156.129107,-0.204359822,-1.575721854,1.960780739,2.52375185
156.1391,-0.059442867,-1.764501404,1.512712111,2.324929373
156.149092,0.11922374,-1.820722674,0.834701144,2.006482334
156.159085,0.372652738,-1.699299833,0.179220083,1.748888168
156.169078,0.745663837,-1.459804019,-0.215286294,1.653296864
156.17907,1.137085955,-1.10610419,-0.386951775,1.632838824
156.189063,1.400550675,-0.69321402,-0.440844392,1.623709225
156.199056,1.532583143,-0.354068386,-0.405127845,1.624285715
156.209048,1.584528053,-0.294366962,-0.486042784,1.683335572
156.219041,1.61263021,-0.52313668,-0.865100234,1.903325141
156.229034,1.543388359,-0.687313449,-1.2159168,2.08156217
156.239026,1.589601828,-0.648438236,-1.429563535,2.234045214
156.249019,1.640999731,-0.409695543,-1.568887482,2.306976048
156.259012,1.702616812,-0.087610732,-1.587087525,2.329254486
156.269004,1.702150935,0.232769542,-1.707344871,2.42209124
156.2789965,1.704406937,0.514524316,-1.894879695,2.600059102
156.2889885,1.783372561,0.755762417,-2.080304843,2.842404398
156.2989815,1.886985661,0.973718989,-2.301869878,3.131684609
156.3089745,1.915522266,1.183527465,-2.464157009,3.337968331
156.3189665,1.801477003,1.383892396,-2.588174114,3.443707711
156.3289595,1.570157205,1.598822448,-2.657184708,3.475954177
156.3389525,1.32796407,1.823661924,-2.869059151,3.649757773
