Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.0192223333287984,-0.3886106300354,-0.46692735940218,-1.39363648831844,1.52028354010276
0.0292073334567249,-0.0749969726800919,-0.804570149481297,-0.623199167847633,1.02045816874261
0.0391933333594352,0.229008393734694,-0.814458960592747,-0.162402906417847,0.86148879673721
0.0491793334949762,0.422831021100283,-0.870909442305565,-0.299647582769394,1.01343870212324
0.0591653333976865,0.656216932833195,-0.758075429499149,-1.34872227072716,1.6805804899804
0.0691513335332274,0.768046832531691,-0.229054732918739,-2.84156086564064,2.9524278417558
0.0791373334359378,0.522869279533625,0.323710629343986,-3.48434762120247,3.53819999440529
0.0891233333386481,0.721203618496656,0.305235474407673,-3.33723226010799,3.42788892936674
0.099109333474189,0.691024238169193,-0.287033092081547,-3.2045209300518,3.29072285141537
0.109095333376899,0.529300778210163,-0.813126087784767,-3.30661156117916,3.44601412721622
0.11908133351244,0.462938096523285,-0.995063372254372,-3.47039733409882,3.63979675978412
0.129067333415151,0.0650470581650734,-1.07219574809074,-3.01483374595642,3.20047767649728
0.139053333317861,0.700054678022861,-0.783584784865379,-2.39404012262821,2.61448078517474
0.149039333453402,1.80482146382332,-0.506969384551048,-1.580766685009,2.45218714326288
0.159025333356112,1.98480811715126,-0.0243355268239975,-0.852517610192299,2.16028742427097
0.169011333491653,2.03097714722157,0.713407379686832,-0.930322415828705,2.34506248516351
0.178997333394364,2.20693828493357,1.19187451153994,-1.34070807695389,2.84405337368578
0.18898233352229,1.67786905646324,1.15291159003973,-0.281814744472504,2.05520540464619
0.198968333425,1.47945314884186,1.13927179008722,1.08734997689724,2.16079888086908
0.208954333327711,1.32596139907837,1.00780211627483,2.14807056427002,2.71809600391473
0.218940333463252,1.11838231980801,0.578238318711519,2.34069422006607,2.65781639665651
0.228926333365962,0.782352484166622,0.213614282906055,2.1807869052887,2.32670109761048
0.238912333501503,0.312563497424126,-0.0391444775462151,1.65522454440594,1.68493220114289
0.248898333404213,-0.462437867224216,-0.229761222749948,0.562645402550697,0.763681117701538
0.258884333306923,-0.795738514959812,-0.206844376623631,0.241143266558647,0.856816465375077
0.268870333442464,-1.05692574441433,-0.151344067454338,-0.487440853714943,1.17371020351267
0.278856333345175,-1.28707741498947,-0.392313233166933,-1.16267322421074,1.77828202807948
0.288842333480716,-1.56594545513392,-0.877291093468666,-1.53544608592987,2.36207948933379
0.298828333383426,-2.2006048732996,-1.4460854279995,-1.78138874709606,3.17917768326071
0.308814333518967,-2.31154351115227,-2.41419006630778,-2.31912910401821,4.06815767655503
0.318800333421677,-1.98580155909061,-3.76380710721016,-2.68968470156193,5.03428798999309
0.328786333324388,-1.67620727777481,-5.09080170929432,-2.8399025952816,6.06555682786885
0.338772333459929,-1.92605587899685,-6.02912662446499,-3.06519990742207,7.03246113215787
0.348757333355024,-2.59253145933151,-7.13935441732407,-3.54012421131134,8.37998092451892
0.358743333490565,-3.36909198403358,-8.60829778075218,-3.64251948237419,9.93587035233743
0.368729333393276,-4.1454548728466,-9.86819149017334,-3.55969601154327,11.2799572288256
0.378715333528817,-5.168931620121,-10.5759794032574,-3.44195589244366,12.2644304717805
0.388701333431527,-5.15254012048244,-10.9568015420437,-3.19539284169674,12.5224081205525
0.398687333334237,-4.45377270698547,-11.2557158839703,-2.32078737437725,12.3253107637584
0.408673333469778,-4.10599201440811,-11.6183613681793,-1.41475019931793,12.4035079485787
0.418659333372489,-3.23115733623505,-11.6807453119755,-1.38146141588688,12.1978942616472
0.42864533350803,-1.29785383343697,-10.770131521225,-1.88457807004452,11.0105309617449
0.43863133341074,-0.00309843957424164,-9.06663119494915,-1.34665732651949,9.16609495808447
0.44861733331345,1.31589483261108,-7.32669920682907,-0.341023942530155,7.45173790516153
0.458603333448991,2.95396306157112,-6.40215208590031,1.19784071803093,7.15180197474015
0.468589333351702,4.9026394790411,-5.57274676501751,2.84766623586416,7.94987945564876
0.478575333487242,6.14753917336464,-4.23023891508579,3.66025291800499,8.31171526163662
0.488561333389953,7.4537399071455,-2.55799254119396,4.08579426974058,8.87667050525265
0.498547333525494,9.21851437568665,-1.47430175185204,5.25189542412758,10.7115348338241
0.50853233342059,11.03865203619,-0.0801015919446945,6.26890982866287,12.6947818209302
0.5185183333233,12.6634786605835,2.38792685866356,6.25943967819214,14.3264256377614
0.528504333458841,13.8512376093864,4.99344030618668,5.98748392403126,15.8946907218626
0.538490333361551,14.8425780594349,7.10809929549694,4.67056787520647,17.1067648409035
0.548476333497092,15.3391341376305,8.25345248222351,3.0298704457283,17.6801761554131
0.558462333399802,15.3855060660839,9.23884748339653,1.85574369549751,18.0420033365019
0.568448333535343,14.7832194650173,10.151800160408,0.809717745780945,17.9515533332233
0.578434333438054,13.6209204626083,10.6069263768196,-0.32507741600275,17.2667899952009
0.588420333340764,12.6529010474682,10.5718009829521,-1.88537855386734,16.5955877639676
0.598406333476305,11.6283811569214,11.1921508026123,-4.31314570873976,16.7058885972546
0.608392333379015,10.5321591997147,9.61956963479519,-5.07290513634682,15.1392491190674
0.618378333514556,6.65489271998406,8.58339390456677,-6.21343846321106,12.5127561141246
0.628364333417267,3.2201563847065,8.88018687665462,-6.4226179254055,11.4226593717057
0.638350333319977,-1.52736932694912,7.41437352776527,-8.20279162108898,11.1620599464946
0.648336333455518,-2.95396890878677,5.62114124536514,-6.70441980600357,9.23430593761963
0.658322333358228,-5.29714059412479,3.72407703101635,-3.1238726234436,7.18936912213921
