"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.094387917E-1,4.837827187E0,3.181398700E0,3.047940447E1,3.102450590E1
8.193707917E-1,6.045930353E0,2.809870419E0,2.677979394E1,2.759721017E1
8.293027917E-1,6.188529909E0,2.269080446E0,2.231091671E1,2.326421357E1
8.392337917E-1,4.776519130E0,2.783748567E0,1.684008633E1,1.772435891E1
8.491657917E-1,2.688442753E0,3.669451465E0,1.157437276E1,1.243618524E1
8.590977917E-1,7.562557029E-1,3.807075626E0,8.144616503E0,9.022223977E0
8.690297917E-1,-5.863660946E-3,3.322680879E0,6.129344977E0,6.972023555E0
8.789617917E-1,1.408668072E-1,2.808869960E0,4.422408827E0,5.240924894E0
8.888937917E-1,4.334312922E-1,2.397313979E0,2.400581403E0,3.420200004E0
8.988247917E-1,7.116140386E-1,2.021155579E0,1.341812616E0,2.528225764E0
9.087567917E-1,1.181083694E0,1.444603744E0,7.523068589E-1,2.011915574E0
9.186887917E-1,1.978851266E0,1.261412816E0,-1.435459868E0,2.750919784E0
9.286207917E-1,2.851405823E0,1.555687100E0,-5.033021278E0,5.990156985E0
9.385527917E-1,3.135750073E0,1.583592060E0,-8.715226398E0,9.396587865E0
9.484847917E-1,2.626816608E0,5.842532033E-1,-1.133022695E1,1.164540940E1
9.584167917E-1,1.430124283E0,-1.493247900E0,-1.211471981E1,1.228989344E1
9.683477917E-1,-4.968116015E-2,-3.522743655E0,-1.131226197E1,1.184818391E1
9.782797917E-1,-1.362840958E0,-4.779426074E0,-1.016715729E1,1.131686071E1
9.882117917E-1,-2.179989784E0,-5.166018537E0,-9.814253265E0,1.130308233E1
9.981437917E-1,-2.224500251E0,-5.220083063E0,-1.033044429E1,1.178625249E1
1.008075792E0,-1.743075597E0,-4.964831049E0,-1.149547395E1,1.264253855E1
1.018007792E0,-1.043392875E0,-4.483549945E0,-1.259800856E1,1.341270697E1
1.027938792E0,-3.340555964E-1,-4.013736985E0,-1.325597118E1,1.385432963E1
1.037870792E0,-6.272461720E-2,-3.701144251E0,-1.338024322E1,1.388284235E1
1.047802792E0,-3.916094111E-1,-3.513138142E0,-1.311899664E1,1.358688965E1
1.057734792E0,-9.992933942E-1,-3.499169728E0,-1.237520625E1,1.289916687E1
